funding_rounds,founder_experience_years,team_size,market_size_billion,product_traction_users,burn_rate_million,revenue_million,investor_type,sector,founder_background,outcome
3,6,22,15.80725877,188478,8.901251808,877449.7928,tier2_vc,AI,ex_bigtech,Failure
0,24,237,10.17876569,158745,68.10573651,456045.846,angel,Health,first_time,Failure
2,19,13,29.99105488,141457,7.61403134,546430.163,none,AI,first_time,Failure
2,20,181,14.18698729,333189,35.3385675,535262.8783,angel,SaaS,first_time,Failure
1,16,202,27.54097082,309632,13.50099883,711020.557,none,Climate,first_time,Failure
1,9,298,86.60205039,155190,11.06195526,371240.174,none,Ecommerce,academic,Failure
3,5,217,17.74014794,341011,14.05484053,392726.6268,none,AI,ex_bigtech,Failure
2,21,215,59.30592423,107945,11.67080762,435952.5885,angel,Fintech,academic,Acquisition
0,14,152,18.74094377,164388,39.72225269,799475.5645,tier1_vc,Fintech,first_time,Failure
2,10,198,35.84642656,77330,2.647744589,234865.8143,none,Climate,ex_bigtech,Failure
1,0,169,1.278752319,146997,16.63621733,552628.8047,angel,Health,first_time,Failure
4,3,20,2.856287471,367870,5.516743052,1715057.29,tier1_vc,Health,first_time,Failure
2,9,269,81.08903214,162740,7.377206333,266329.4357,none,Fintech,ex_bigtech,Failure
2,23,187,39.23584078,344142,10.24489224,545356.3922,angel,Health,first_time,Acquisition
1,24,133,18.21892755,801178,3.401957266,1495629.85,tier2_vc,Crypto,ex_bigtech,Acquisition
2,10,214,30.36863222,768210,5.583894697,2007579.67,angel,Climate,first_time,Acquisition
1,21,171,22.30008213,396984,5.010391575,659582.8794,angel,Crypto,serial_founder,Acquisition
0,2,45,22.35846222,381897,18.87537755,1868422.435,none,Ecommerce,first_time,Failure
0,0,247,32.37133735,217854,4.819792817,857529.1105,none,Crypto,first_time,Failure
1,23,105,31.65523257,311730,20.39738095,1032023.76,angel,AI,first_time,Acquisition
1,10,176,19.88417541,369210,8.761743975,279869.2686,tier2_vc,Ecommerce,first_time,Failure
0,15,274,29.69527128,72841,26.525991,169861.0836,tier2_vc,Climate,serial_founder,Failure
1,21,109,0.877838067,443324,10.88232932,1174831.727,tier2_vc,Health,academic,Acquisition
4,10,91,40.66885431,320176,17.86804332,1435997.376,angel,Ecommerce,ex_bigtech,Acquisition
1,17,4,33.36482793,204518,2.611466618,130785.3708,angel,Crypto,ex_bigtech,Failure
1,21,203,56.06185115,246624,11.75276554,725618.1888,tier2_vc,Climate,ex_bigtech,Failure
1,5,21,118.1790514,255865,15.72667315,712949.5844,angel,Fintech,serial_founder,Failure
0,10,124,20.17410982,309377,15.11706522,695472.5977,tier2_vc,AI,first_time,Failure
1,8,130,10.06438256,209238,3.360951354,658375.0734,none,Climate,serial_founder,Failure
0,10,149,168.2863979,165862,4.334642493,232863.9835,tier2_vc,AI,first_time,Failure
4,7,129,34.12826007,295330,35.50982545,514968.605,tier2_vc,Crypto,academic,Acquisition
0,2,267,27.26844205,211791,15.48251286,538354.0208,none,Ecommerce,academic,Failure
1,15,202,13.70146964,133784,11.00808277,283103.5671,angel,Health,serial_founder,Failure
1,3,294,5.775727734,218645,28.64560835,421194.4902,angel,AI,ex_bigtech,Failure
0,15,68,17.74572612,52047,4.591182678,187733.9377,tier2_vc,Health,ex_bigtech,Failure
2,19,142,22.00554668,50763,58.64159578,98390.72892,none,Crypto,first_time,Acquisition
2,17,59,18.12275404,257446,15.09612241,177430.7522,tier1_vc,Crypto,ex_bigtech,Failure
3,14,170,18.56542772,173788,3.100863745,181021.2505,none,Health,ex_bigtech,Failure
2,14,135,12.5755906,334220,11.9356899,498324.1606,angel,Health,first_time,Acquisition
2,21,121,13.16860945,75136,15.47930883,292072.7418,none,Health,academic,Failure
3,24,3,10.34904509,490625,9.005328481,1561260.26,tier2_vc,AI,ex_bigtech,Failure
1,3,66,3.531890048,429866,35.93075523,545634.2072,angel,Ecommerce,first_time,Failure
0,11,271,69.12742138,621842,49.24757984,2699902.229,tier2_vc,Ecommerce,first_time,IPO
2,4,185,42.85177875,417482,22.22383968,1273254.434,tier1_vc,Crypto,ex_bigtech,Acquisition
3,1,187,11.08161635,227081,7.001932394,966811.9139,tier2_vc,Ecommerce,ex_bigtech,Acquisition
4,3,134,5.681878439,286851,7.221612223,524735.9422,tier2_vc,Climate,ex_bigtech,Failure
5,15,211,26.80587962,673505,33.62896978,508067.0277,tier2_vc,Fintech,ex_bigtech,Acquisition
0,11,50,22.60337654,322293,9.829543888,896498.5432,none,Climate,academic,Acquisition
2,6,59,138.2147511,73395,2.519070396,272612.2898,tier1_vc,Fintech,serial_founder,Acquisition
3,18,60,5.581323128,373361,4.145715678,1094681.619,none,Ecommerce,first_time,Failure
2,3,170,6.756057483,125374,30.26092603,422578.9132,tier2_vc,AI,first_time,Failure
3,9,140,18.34082008,328520,16.53690448,466310.9189,angel,Health,first_time,Failure
2,16,185,10.62197777,671733,16.51009132,1513787.718,none,Crypto,academic,Acquisition
2,17,265,12.83396468,212196,18.42119554,236389.6638,none,Climate,academic,Acquisition
3,3,67,31.64318771,47009,25.78465265,87809.30733,tier2_vc,Fintech,ex_bigtech,Failure
5,2,42,44.78377589,235160,7.500898537,587806.7707,tier2_vc,SaaS,academic,Acquisition
3,2,166,30.53858494,439999,14.34762291,865786.2398,angel,Fintech,ex_bigtech,Failure
2,6,155,29.99721496,133222,19.67163999,496223.5133,tier2_vc,Climate,first_time,Acquisition
1,3,209,19.09116418,218518,95.66066066,745987.6391,tier2_vc,Crypto,first_time,Failure
6,4,85,27.2880835,269742,62.83387171,732049.2828,tier2_vc,AI,first_time,Failure
2,5,191,33.25655938,150706,37.76011093,229156.7113,none,Ecommerce,ex_bigtech,Failure
1,4,229,36.21789998,439715,4.968914714,1530177.329,tier2_vc,Fintech,ex_bigtech,Failure
2,18,230,38.68658511,122413,5.826037126,561273.4359,none,Climate,first_time,Acquisition
1,6,130,11.23579176,372148,35.02854512,407317.4091,none,SaaS,first_time,Failure
2,23,278,7.043391443,577211,8.684186057,2379058.645,none,Health,first_time,Acquisition
0,14,35,16.25059055,344360,16.55719613,223423.6808,none,Ecommerce,serial_founder,Acquisition
2,20,188,7.414867107,392643,13.81676228,662534.4313,tier2_vc,Health,first_time,Acquisition
1,20,272,17.41498724,215838,31.58139319,931686.6772,angel,Health,first_time,Acquisition
1,10,84,41.11988243,277865,44.91194872,230729.0327,none,Climate,ex_bigtech,Failure
0,11,203,190.2889911,190751,11.41327847,653524.5989,tier2_vc,SaaS,academic,Failure
3,11,23,36.95181416,222320,9.735187793,120596.6725,angel,Fintech,serial_founder,Failure
2,1,36,32.5322418,346312,4.253245115,1434132.5,tier2_vc,Health,first_time,Acquisition
0,6,196,88.87344798,261989,7.615944085,904591.2119,none,AI,first_time,Failure
2,3,271,131.2837329,477413,25.35179271,2179081.092,angel,Ecommerce,ex_bigtech,Acquisition
5,14,11,57.84255485,55836,27.43893426,230225.7014,angel,Climate,first_time,Failure
0,18,7,6.711662052,480373,8.509710083,287149.211,tier2_vc,Ecommerce,serial_founder,Failure
0,5,120,185.4120126,262435,7.094081025,451379.8018,tier1_vc,SaaS,academic,Failure
5,6,38,7.52595733,185899,12.98865475,247654.588,tier2_vc,Crypto,serial_founder,Failure
1,8,185,50.70818303,500866,16.64669817,2232906.983,angel,Ecommerce,ex_bigtech,Acquisition
1,23,219,92.1503937,225146,6.541806496,564620.8114,tier2_vc,Crypto,academic,Acquisition
2,17,80,6.248541962,371100,13.26686515,1211358.174,tier2_vc,AI,ex_bigtech,Failure
2,23,203,14.04473842,404126,23.15664952,1330465.664,tier1_vc,AI,academic,IPO
1,6,2,66.74870317,265176,2.747478395,268153.5444,tier1_vc,AI,academic,Failure
4,3,260,9.881398749,373053,13.60664892,1624345.121,tier1_vc,Climate,first_time,Acquisition
1,18,219,29.49030729,187821,20.80788037,732685.6263,tier1_vc,Health,first_time,Failure
2,20,203,22.67641564,490961,39.65578494,389616.6856,angel,AI,ex_bigtech,Acquisition
1,18,163,34.94848488,348988,10.53201639,1233227.969,none,AI,first_time,Acquisition
4,7,216,15.06442326,752909,2.323457547,1290033.965,none,Fintech,academic,Acquisition
2,10,174,30.36729851,48218,14.85664139,27215.65351,none,SaaS,academic,Acquisition
2,0,298,10.58889893,427466,18.10342697,1058368.604,tier2_vc,Fintech,first_time,Acquisition
0,14,248,72.86988475,314919,4.380406976,844900.3827,tier2_vc,Ecommerce,first_time,Failure
2,14,284,7.788648157,324621,3.10227016,367563.7425,tier2_vc,Health,serial_founder,Acquisition
1,18,98,33.98752268,464174,11.58318799,325239.8584,tier2_vc,Crypto,serial_founder,Failure
2,18,240,14.28816936,428489,15.79444361,492023.2466,none,Health,serial_founder,Failure
2,2,188,38.63898571,221534,14.36441256,1102414.153,angel,Crypto,ex_bigtech,Failure
1,23,94,18.1261149,281933,19.46397023,1233533.26,none,Ecommerce,serial_founder,Failure
2,16,235,3.180372171,444988,20.58517417,1480415.951,none,Climate,first_time,Acquisition
0,9,128,8.978847653,747505,13.92075707,1128054.889,tier2_vc,Crypto,first_time,Failure
2,3,60,14.70277271,274444,19.28169136,1171097.827,tier1_vc,Crypto,ex_bigtech,Acquisition
1,15,222,17.89772309,239142,7.27570403,228615.8837,tier1_vc,Health,first_time,Acquisition
2,20,247,14.46552915,421166,6.869028898,400208.5698,tier2_vc,SaaS,academic,Failure
3,13,69,3.063369295,190405,23.39672531,353737.4657,tier2_vc,Health,first_time,Failure
2,0,76,17.87321591,328526,3.808616376,967808.5193,tier2_vc,Ecommerce,ex_bigtech,Acquisition
5,15,82,41.71178056,381031,2.971573012,993380.4335,none,Ecommerce,ex_bigtech,Acquisition
2,18,123,41.03965132,259641,23.04760962,723866.3799,tier1_vc,Fintech,first_time,Failure
0,6,2,15.4674743,113826,7.271820591,382389.1606,angel,Health,ex_bigtech,Failure
5,20,54,201.1949471,245137,15.03647167,695715.6035,tier2_vc,Crypto,serial_founder,Acquisition
2,18,251,22.97070676,95390,10.75814211,93350.87065,tier1_vc,AI,serial_founder,Acquisition
4,18,131,6.418960059,380371,18.25822337,286661.2608,angel,Crypto,academic,Acquisition
1,3,263,5.355194129,609593,35.08937605,2548903.365,angel,AI,ex_bigtech,Acquisition
3,14,39,5.710069472,239392,5.382023063,403746.4817,tier2_vc,Health,first_time,Failure
0,21,169,4.344440966,32225,4.625798399,109411.6482,angel,Climate,first_time,Failure
0,16,247,59.39008313,247135,10.08577609,1022532.152,angel,Crypto,ex_bigtech,Failure
2,17,17,31.84937082,249140,12.90163395,610565.2265,none,Ecommerce,first_time,Failure
2,20,36,32.63632483,412237,10.49436299,1075025.414,tier2_vc,AI,serial_founder,Acquisition
2,9,32,29.93763854,262685,31.08436061,931220.1902,tier2_vc,Health,ex_bigtech,Failure
3,6,127,9.019834275,186747,11.40558594,145699.1918,tier2_vc,Crypto,academic,Failure
1,21,197,12.88871039,324584,27.03029376,1299062.791,none,AI,ex_bigtech,Acquisition
2,23,160,61.60194364,650909,11.7501513,2031775.24,tier2_vc,Fintech,first_time,IPO
2,8,196,180.7144296,344338,6.868294677,211014.3073,tier2_vc,Health,ex_bigtech,Failure
2,13,99,106.0628116,345378,6.033337718,1164328.288,tier2_vc,Health,first_time,Failure
1,12,133,6.133085061,59033,5.413915674,53964.19745,none,Climate,ex_bigtech,Failure
3,15,8,78.81849167,511935,38.09505708,389657.1963,angel,Crypto,first_time,Failure
0,6,34,18.41107401,490262,2.697182944,1386452.619,tier2_vc,Health,ex_bigtech,Acquisition
3,11,81,11.76387721,24755,2.649060947,23428.98882,tier2_vc,Climate,ex_bigtech,Failure
0,15,205,57.91019895,179992,7.778453917,574998.577,tier1_vc,SaaS,ex_bigtech,Failure
2,19,165,230.22255,504709,6.660196391,1062104.143,none,SaaS,academic,Acquisition
2,0,258,11.82302035,37055,14.54396766,104807.1587,tier2_vc,Crypto,first_time,Failure
2,20,137,39.6182411,286781,20.32911,585505.2503,angel,Health,ex_bigtech,Failure
1,24,35,8.705862393,391268,5.482717254,474519.1724,tier2_vc,AI,academic,Failure
1,12,131,32.03893407,150428,7.222443895,209455.9014,none,Fintech,ex_bigtech,Failure
4,15,137,44.48726265,403319,27.65911039,1402495.833,tier1_vc,Climate,first_time,Acquisition
0,8,94,3.393865469,241297,18.25548621,296031.6793,tier2_vc,Crypto,first_time,Failure
5,0,233,72.40935786,641288,17.5668432,2631508.977,tier1_vc,Health,ex_bigtech,Acquisition
3,13,52,9.141413998,213368,1.812621538,696587.4913,tier1_vc,Health,serial_founder,Failure
1,16,290,2.681144414,83264,6.588144908,248465.9882,tier2_vc,Climate,serial_founder,Acquisition
1,20,54,41.97118676,479345,9.256577845,1449027.157,tier1_vc,Crypto,first_time,Acquisition
0,2,133,33.08040076,198673,20.42758879,706832.9455,tier2_vc,Fintech,academic,Failure
3,24,65,10.88846912,207288,11.62160868,751554.8084,angel,Ecommerce,first_time,Acquisition
1,15,143,22.60150396,310652,43.14812478,1364715.869,angel,Fintech,ex_bigtech,Acquisition
2,9,98,10.35025411,315148,36.11198875,1429868.159,tier2_vc,Fintech,first_time,Acquisition
4,24,5,12.95796324,340962,9.979010933,764821.5695,none,AI,academic,Acquisition
2,15,103,10.89700863,23195,46.71969336,50435.74022,tier2_vc,AI,academic,Failure
2,2,213,9.801032961,198841,4.809660243,921107.7653,tier2_vc,Ecommerce,serial_founder,Failure
1,24,137,29.29229858,20373,19.81061658,95536.48597,tier1_vc,Climate,first_time,Failure
1,9,113,15.20987204,254659,13.91908825,778422.3618,none,Health,ex_bigtech,Failure
3,6,29,122.4409988,512843,5.855034263,2098588.183,angel,Fintech,academic,Acquisition
2,10,131,18.5550817,104237,20.23233112,223643.3685,none,Ecommerce,first_time,Failure
1,7,299,28.61316264,131616,4.833425396,169747.0746,tier2_vc,SaaS,academic,Acquisition
3,1,69,32.05854258,289588,16.32178289,1043273.21,none,Climate,serial_founder,Failure
1,9,79,46.33773265,278601,5.666416419,969555.1455,angel,SaaS,serial_founder,Acquisition
4,21,172,21.67697925,248997,32.75387301,621991.8358,tier2_vc,SaaS,ex_bigtech,Failure
1,6,175,16.01924779,244209,1.773475475,258000.4958,tier1_vc,Crypto,ex_bigtech,Failure
1,13,36,19.21401438,549921,3.289757809,884467.0427,tier2_vc,Crypto,ex_bigtech,Failure
2,8,276,6.018276148,142243,53.23936588,538681.1418,none,Ecommerce,first_time,Failure
3,21,18,19.29903222,243655,18.24879849,365929.5687,tier2_vc,Fintech,ex_bigtech,Acquisition
3,23,236,15.59057531,254221,31.84799541,664928.9562,tier1_vc,AI,first_time,Acquisition
4,1,288,28.62075387,581324,33.08291534,641858.0519,none,Fintech,first_time,Acquisition
0,5,161,27.58932176,158457,20.64390977,645930.6169,tier2_vc,Health,first_time,Acquisition
4,18,67,73.77663941,245372,10.67794436,239248.6988,tier2_vc,AI,serial_founder,Acquisition
2,8,169,17.06047943,608366,9.496301316,969988.0915,tier2_vc,Ecommerce,ex_bigtech,Acquisition
4,1,194,23.980819,473484,20.58263923,957296.4721,none,Health,serial_founder,IPO
2,10,91,19.23967303,179559,29.46480495,348671.3678,none,Crypto,first_time,Failure
3,7,154,33.11255657,259603,12.1639277,416083.9628,tier1_vc,Health,ex_bigtech,Acquisition
2,5,226,7.931130522,463109,6.617103574,1288131.873,tier2_vc,Fintech,first_time,Acquisition
2,10,93,14.51283,375871,8.837309756,1586076.89,angel,SaaS,ex_bigtech,Acquisition
4,8,284,19.19777088,197037,6.747671242,954156.3071,tier2_vc,Health,first_time,Acquisition
1,21,261,13.51431596,144997,24.66625712,127197.8036,tier2_vc,AI,first_time,Acquisition
0,13,35,17.5069412,119482,11.75764912,309237.0895,tier2_vc,SaaS,academic,Failure
2,18,257,94.07322046,304857,15.74224611,1519527.851,tier1_vc,Ecommerce,serial_founder,Acquisition
0,21,35,55.60263795,101917,44.88428912,467782.2709,tier1_vc,Climate,academic,Failure
4,0,282,12.32768208,598312,10.58618037,516386.8758,tier1_vc,AI,first_time,Acquisition
0,20,67,15.71770127,233353,2.078959292,958894.8958,tier2_vc,AI,academic,Acquisition
3,2,99,51.15989005,208882,6.47977363,380858.4477,tier1_vc,Ecommerce,first_time,Acquisition
1,22,201,34.8129343,629051,8.883430941,2095257.203,none,AI,ex_bigtech,Acquisition
3,14,251,18.30018443,54314,79.71863498,113500.5016,tier2_vc,Fintech,serial_founder,Failure
5,16,233,24.56878301,158114,18.45340533,497368.2896,tier1_vc,Health,ex_bigtech,Failure
3,4,147,42.98592078,408210,9.689913944,714064.4867,none,Climate,serial_founder,Failure
3,11,230,162.3459399,55750,5.428341103,130113.1301,tier2_vc,Crypto,academic,Failure
1,9,275,17.3175062,162671,16.54183719,107619.4281,tier1_vc,Crypto,academic,Failure
2,17,267,23.123953,278007,3.476317189,1293725.932,none,Crypto,serial_founder,Acquisition
1,13,290,38.40085817,241764,14.64670126,1017984.146,tier2_vc,Fintech,first_time,Acquisition
2,21,44,16.6826707,141946,4.678641896,599997.6512,none,Climate,first_time,Failure
1,18,47,2.85413977,156261,24.27422655,438672.1667,none,Ecommerce,academic,Failure
2,0,267,18.94866161,268467,6.069731341,811396.8617,none,SaaS,first_time,Failure
2,20,134,6.547708991,239299,18.84902207,258851.9128,tier2_vc,Climate,serial_founder,Acquisition
2,18,164,26.55841604,460873,37.86913689,1558728.85,tier2_vc,Crypto,first_time,Acquisition
1,20,253,5.776866726,510693,6.795586004,1954006.818,angel,SaaS,first_time,Acquisition
3,17,59,114.7933348,290051,12.07865616,791803.5095,angel,Climate,first_time,Acquisition
1,13,227,3.672155514,99674,12.30195398,181062.7902,angel,Fintech,first_time,Failure
2,21,290,19.1163811,324565,12.68652781,1306182.844,tier1_vc,Fintech,first_time,Acquisition
1,20,257,14.76381636,44865,4.376466246,73648.82584,none,SaaS,ex_bigtech,Acquisition
2,15,77,6.440100798,499680,56.6287714,1107618.182,none,Health,first_time,Acquisition
1,18,114,20.00921117,143723,38.40444231,88543.52524,angel,SaaS,first_time,Failure
1,0,72,6.784717974,125468,3.199096931,180131.9264,tier1_vc,Crypto,first_time,Failure
3,23,259,14.98565002,471870,3.673689171,280440.7765,angel,Health,academic,IPO
0,16,229,22.41268573,475774,32.35377379,435233.8225,angel,AI,ex_bigtech,Acquisition
1,0,238,13.60933375,190674,14.13834114,580342.5642,tier1_vc,Crypto,ex_bigtech,Failure
4,23,235,54.903262,197294,20.52751144,114466.3847,angel,Ecommerce,academic,Acquisition
2,21,112,11.70777095,541012,26.88069195,1765224.204,none,Climate,first_time,IPO
0,8,203,15.01152394,164767,4.165863365,345316.2152,tier2_vc,Climate,academic,Failure
3,14,230,17.72842104,820984,10.51132407,3346936.188,angel,Climate,first_time,IPO
3,3,41,73.26989668,282897,6.275641213,1280914.38,angel,Ecommerce,first_time,Failure
2,9,42,46.06400906,406204,39.09521093,1758519.386,none,SaaS,academic,Acquisition
1,0,245,51.8884272,379007,4.805586635,1556699.791,none,Crypto,ex_bigtech,Acquisition
2,12,142,21.84745145,383807,7.894958826,1639003.478,tier2_vc,Fintech,academic,Failure
0,14,97,24.82325986,217069,5.868909616,667037.657,angel,SaaS,ex_bigtech,Failure
1,13,145,83.90007421,418450,9.776504349,339040.6766,angel,Ecommerce,first_time,Failure
2,17,271,22.30583587,364362,5.694785932,592512.5531,tier1_vc,SaaS,ex_bigtech,Failure
1,18,6,17.59427013,233157,9.615214903,753840.9256,none,Fintech,academic,Failure
1,12,242,7.396915385,124779,30.41999739,203970.6108,tier1_vc,Ecommerce,ex_bigtech,Failure
0,10,100,46.3925958,605084,8.365144221,931890.1422,none,Fintech,serial_founder,Failure
2,4,233,14.03999203,33380,3.257302,98829.26685,angel,Crypto,first_time,Failure
6,22,65,58.58273266,198036,5.86943342,534555.9919,tier2_vc,Climate,ex_bigtech,Failure
4,17,274,29.72446734,167992,9.963946332,773196.1826,tier2_vc,Ecommerce,serial_founder,Failure
0,2,278,14.61401887,269157,13.45220962,1258632.345,angel,AI,first_time,Acquisition
2,3,39,87.83857502,485491,5.665268362,499331.765,tier2_vc,Ecommerce,first_time,Failure
2,5,75,37.91985338,240706,2.655374336,1096411.213,tier1_vc,Health,serial_founder,Failure
2,24,105,30.90462026,177593,10.83010684,738521.2178,angel,Fintech,first_time,Failure
0,5,257,22.86180526,580279,16.68944178,679454.0095,none,SaaS,first_time,Failure
1,17,257,72.99356579,400346,5.107129397,1457510.364,tier1_vc,Fintech,first_time,Acquisition
